RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
3227,65,San Francisco County,county,CA,CA,"San Francisco-Oakland-Berkeley, CA",06,075,2953.726159581044,2968.6166960730397,3018.3483970800685,3082.840926570261,3096.843912149695,3140.735885106309,3167.6259479380105,3202.728632322373,3237.2982631811165,3240.944834508527,3238.8600729162326,3200.5662436611715,3209.812744826562,3213.4646305869965,3203.3574602881963,3194.0850222531017,3181.035290058288,3204.0989219112384,3206.780753013145,3204.254104415194,3193.246182808725,3159.9350533262514,3134.9954138609382,3109.6368481929385,3105.8903089411124,3130.106587583187,3146.5527222874875,3153.4615218133663,3162.26390847326,3188.305612674769,3213.55144520285,3229.617402940276,3237.6781446156842,3241.1850471338403,3209.830910382583,3199.0726072841635,3199.084691814632,3225.0480969545392,3239.542579115367,3248.7768819695066,3264.725245357895,3279.197497558922,3302.5073377008553,3334.913666192158,3341.322636260241,3339.2805796937646,3321.89813755736,3315.570122493328,3318.67607337523,3328.338250343095,3343.796573580157,3347.6274556796257,3362.735765497011,3381.9566384667505,3411.922346710005,3419.797892542565,3409.8241430560183,3390.8068863727194,3375.318217149482,3372.6030654251954,3379.379569081596,3384.7631557290806,3375.0272391162393,3354.7504853821824,3321.4885440745757,3284.7020171256468,3220.6670597462667,,,2894.1350922325905,2828.682234686179,2796.1076436154517,2788.64715614493,2801.626133958498,2828.708926020989,2868.386434251443,2915.1570153727303,2984.5351623702936,3053.584525399952,3109.041579611034,3127.747518621799,3117.4175506600764,3098.9706241937943,3086.1060004437063,3098.8625104783014,3126.646296707226,3150.553254302127,3169.4429347489386,3189.8064259493167,3214.1077002770394,3236.0234216596364,3254.0804789834033,3260.9522731817683,3260.748693551258,3237.9850115726836,3212.71874308195,3194.8008665083175,3195.9392009910052,3213.265332858709,3207.247965720878,3215.179282775734,3215.7663199869044,3230.5904230713654,3232.1180904564803,3225.245029150709,3205.332130530951,3173.125475809526,3145.0843102303156,3149.160411608773,3167.7997336616786,3200.028538932842,3217.9749660684647,3235.244696738027,3248.6832045351516,3267.0550798064273,3279.2094473277807,3285.3584217296752,3282.314856613059,3286.079721545194,3288.0104917525646,3300.6587848676195,3327.4610941009437,3364.546721402369,3409.3114997628027,3449.3023957594933,3503.1470843640786,3548.273352708666,3600.5644084432915,3640.200666465676,3666.5218267242117,3669.644639965119,3679.446385220507,3722.5403884884527
1776,66,Hidalgo County,county,TX,TX,"McAllen-Edinburg-Mission, TX",48,215,786.356736085804,795.8254000383367,797.7944558866934,799.4958246084196,804.236093281519,807.8895973941007,811.7311615653531,813.4693519337251,816.7923624627205,811.2715084844149,811.6308373226963,813.2398656570284,809.9943483942451,805.6950436662686,795.2951820647569,804.290430586207,806.865589651981,815.2965883104984,818.2983745374331,823.5722481869394,822.8887448415477,821.4310190290847,816.2244720873185,810.7572058968391,812.135107420908,816.3675154606044,820.1483836276736,812.7505153572798,813.5805522638532,818.3333422085049,824.6958902459908,828.0848743608319,832.9614600879574,832.0652507071924,829.6507368626076,821.9827487748028,825.2327054450197,826.215403654805,832.3511151760584,835.0484057034023,834.5768389394739,835.9175147413707,835.443446523692,839.5594314329727,839.8053754338617,841.5143634457274,841.1236876514516,840.5796583661662,841.8524376659034,844.2356500597942,848.3759864336982,848.8575039168123,855.6172361274629,858.0420884630136,862.6294939526975,860.6377326322895,860.0565476546069,864.1036547255245,863.7884804181438,862.1993142324294,859.4922745054231,860.5087944494502,873.033997335591,876.2404343468037,878.4261322416762,872.0309919223768,880.285820628466,883.3939295777453,890.7886572140361,891.0431392604456,893.0995388440824,897.4728348430604,902.6706444562602,912.565985840351,917.4905928764696,924.8282774144504,936.4326683101983,943.9438305753839,955.8548989531656,957.6810248650635,977.5373385995273,978.2569185349773,990.0940388467957,988.7191941319826,996.9299987051529,1005.3116605031985,1008.6559415951169,1021.6115483682834,1032.4020326443083,1040.968303332248,1044.243996553077,1043.8018105512624,1046.7193584319818,1044.647562943927,1046.231582304753,1044.397387711469,1051.145849028409,1055.6781831761564,1068.2180537158479,1074.7187526515695,1077.7496394662405,1081.3213134969474,1078.697421051097,1080.9694811989189,1081.6714414867872,1083.0922163425503,1082.2498351055556,1083.9503920347097,1085.9869683755237,1087.0627782746667,1087.3327498851545,1093.2060179257637,1097.7865472980097,1096.9786219239775,1096.4532066947863,1095.499915506743,1093.1191476499305,1089.73436457703,1090.9154595187645,1091.3901225572681,1097.4318126976975,1095.3189892652842,1099.3031741813552,1096.3729036545726,1103.7809899096287,1109.2369129368526,1108.166034945904,1106.9798402511517,1100.9545910308495,1100.156370714381,1099.4366041301307,1101.6782993266766,1103.118660968661
2815,67,New Haven County,county,CT,CT,"New Haven-Milford, CT",09,009,1103.1416185731878,1103.600937467898,1116.629867552312,1121.3799103988192,1125.7246882768059,1123.3446636297078,1127.6642311773408,1132.5059805273909,1129.7855216739092,1122.7754877924554,1114.5390203618351,1113.1177160793386,1123.7586395933856,1135.1475706395945,1148.1791973188265,1153.3085444371152,1163.168545268911,1166.8276984276165,1162.8232952608098,1154.9903908448593,1151.0698832710934,1146.3069600806311,1144.4458167684827,1143.9510925111306,1156.0278555507157,1166.8730644135546,1173.0169276389024,1181.5013537277907,1185.4865339174646,1192.565522765785,1190.9515183382398,1192.2673300860397,1186.2637547129505,1180.640434708649,1175.0055147236428,1179.7358644167275,1185.2176440506555,1196.7441893952232,1210.3748420476181,1221.2844450109562,1223.735239334337,1225.2868044947963,1225.3963931935366,1225.610212528971,1224.7164832558226,1222.2338470493196,1219.8478587747136,1225.1163821199427,1235.237235140591,1252.706471440439,1259.5698874127904,1268.1462875496102,1269.5765447115275,1271.3338261200536,1265.8010364556105,1263.0702491432835,1262.2297717945241,1266.8979492122874,1269.2149023172053,1270.5743949283944,1272.7627629802248,1286.1387013140911,1303.147460007762,1315.2087051344165,1319.3716048604667,1321.3507832992498,1321.5025516136507,1325.6404064348935,1332.5978477317485,1345.7265521611898,1348.8188671190642,1348.832744491335,1356.134985086564,1371.9328326941443,1385.54105665854,1395.2013638976887,1417.4931926221811,1440.3304173029487,1472.050818288789,1480.1044268933367,1500.4658571896887,1497.9296459348745,1509.4996590683052,1519.2160571614259,1531.990549611957,1541.012516697853,1555.0191023437858,1585.3020061463505,1612.3849428629733,1624.9339618998936,1635.0193512211413,1640.5372735089963,1650.6200557273703,1650.041468036392,1654.0900121748116,1651.9123665262566,1666.3691493703116,1673.3338127274228,1686.5940787089198,1693.3913393385023,1712.8904020265734,1739.4547059237484,1761.967564240596,1775.664062329851,1772.7143699067105,1774.7518960493603,1782.3680488855548,1789.7426453970768,1798.7163385220247,1805.7804578925113,1824.5519864978282,1839.8628527109724,1858.8516503909866,1875.9795133792807,1890.936233154861,1899.8574327280107,1898.5456125227931,1899.5587636992102,1893.1278872722362,1902.2703994179458,1903.4290897351989,1925.7939647288115,1935.3321915299252,1944.8276029975862,1956.2389165723403,1961.2178663345476,1970.9237965176292,1965.2116852037473,1971.9548216809178,1975.2620868231995,1978.1518690382486,1981.615470805772,1984.4106690442125
1690,68,El Paso County,county,TX,TX,"El Paso, TX",48,141,937.6761154431881,939.7967535906353,938.0210637761782,939.2974638034771,941.5265313330063,945.7679247628732,949.150955816716,948.9498305041476,949.268433916909,944.5918940118661,941.8048205502622,938.4161835686946,938.7609804192051,939.7898685029083,943.4896748095683,947.6150284766869,949.0024168309743,948.9921977279834,948.6797087486477,949.0979403297789,945.0736638407697,942.3481770917922,939.2438059457717,940.375595802608,938.9901800681579,943.7763813953676,949.2459194574299,954.0678727541037,955.6677769700191,957.1767297505232,958.6893137028401,959.0006041003112,957.6304017882633,958.0005255453095,957.6826070710529,956.250545406428,956.2245625716849,959.1752416374085,964.2758628937389,968.4586689360849,973.2695553963187,976.9183798987993,979.6058450730366,980.5452658113866,980.6450650569325,982.4195616163532,982.6980457987825,983.2597058482563,984.6839107014453,986.7560737946252,991.0781518211224,994.4982384850073,999.3805965005702,1004.4875733129703,1008.1106664174018,1010.577755343219,1012.4100271970339,1011.7866376414457,1012.642263076036,1013.2775943281123,1018.4625545017128,1024.29546111853,1033.045908444329,1041.5810033687296,1049.6290928774588,1056.2932527879318,1069.4013637727012,1078.4543231565651,1084.0716322612977,1083.9163946751548,1085.3954255378858,1091.0482005493295,1092.3183550276258,1096.586441351051,1103.838936425945,1121.0379893362474,1140.327621833457,1151.152915185504,1165.6063471276416,1172.9536794350734,1188.4572579196956,1197.6095026055825,1208.5559191135576,1218.9979137229925,1229.0610960512213,1253.093697134797,1266.4268483978428,1276.8089953479175,1288.9228471320944,1316.7164571764395,1339.5597439357841,1344.759829782346,1342.9065914669698,1343.71189875406,1350.978890212176,1352.927058641255,1360.343731225642,1365.6566321671332,1378.513131601138,1387.6547584747307,1395.6791720615868,1400.6836691749577,1403.1694263339157,1406.4211694152227,1404.6980470473306,1410.7509411120784,1410.6108351580963,1411.6061070925803,1408.7263343982156,1417.8165359135094,1427.1561451653943,1436.5782103245758,1444.650881184282,1451.9020701556033,1452.3187352990922,1448.6564688930637,1445.3163848559113,1442.8314764329903,1447.3489325248283,1454.5229202335188,1463.5801303036499,1467.4172394264801,1468.8373715137764,1472.669651651326,1480.7904442078718,1484.799822346992,1491.6507353187974,1486.158071571863,1489.6463319642353,1482.6710746098684,1482.4464711239339,1482.9816440383827,1491.645983967723
2802,69,Middlesex County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,023,1558.7592799063864,1563.0890077523795,1569.200796470455,1583.0470878465921,1585.2964720908674,1594.9397767083242,1589.23970912002,1599.195809239563,1594.710512036159,1602.0685139859602,1601.725108791171,1610.6582152547473,1610.0574645654233,1615.8577499739984,1620.1462716290528,1630.589625438615,1645.1443770136375,1653.069815452334,1660.3737826490353,1650.5997045136535,1650.2646283392935,1649.887628144285,1660.072654419466,1666.7830158921872,1666.1863912379563,1663.9912376676323,1669.8468331753313,1680.4552744762543,1691.053224406109,1693.4317226222738,1696.8204861621687,1701.7650388026284,1703.8426784089447,1705.4557896410402,1705.8429260160008,1706.9229912582095,1707.6099916406672,1720.9685667932572,1728.115912346847,1733.1820950316346,1730.669108912807,1732.678693010615,1737.0697086025948,1730.621891015863,1731.6600372536789,1735.4718404722046,1741.366770026827,1740.8720773976559,1734.844083865682,1737.0005774427625,1740.2211537221242,1756.0081097277805,1763.5480700762068,1776.2151159400976,1775.3538959833688,1778.6599091648088,1780.4759404253741,1779.0618477496562,1783.0426750190675,1782.119595805219,1789.3858756144414,1791.0105377151447,1796.2155481635052,1795.6408020340914,1802.5638648218019,1799.9104336787825,1799.565904931203,1798.825449563912,1806.5555812067653,1819.941406003764,1825.708478669111,1822.434253280635,1817.041020288694,1812.0057082799583,1827.1074462777287,1839.7694960521353,1850.454716273035,1872.0598615566448,1912.519226782357,1961.7658705993285,,2013.2025130005886,2030.339769448795,2040.47733103803,2056.953724591897,2080.6430808068917,2111.16389159678,2143.581290900298,2169.408165936314,2198.46268889463,2217.0882356291945,2238.4402844291194,2238.9600728030405,2246.0135853437496,2240.9985967323087,2253.3462080215695,2246.8637315061897,2255.2703941245013,2268.6104742679127,2291.6360913930225,2301.0127260779573,2309.00360146595,2315.4557888243307,2327.9745384735584,2333.662418018794,2340.3296195890193,2349.6829425346305,2352.4765044620394,2359.588593869747,2365.460916530204,2377.11816269985,2380.78541466651,2388.9112682996997,2398.392623288137,2415.3635660029763,2425.1145360275586,2433.5643440731315,2429.392397881441,2425.8287742001594,2424.8498561141387,2428.304781754904,2437.5949060069343,2448.8569595209456,2463.4644931054086,2484.160334312808,2494.0386110862646,2500.1279972302846,2500.765695017267,2505.307026007649,2510.2387217305914,2502.922692433184,2489.5195699147293,2484.164441061101
2879,70,Worcester County,county,MA,MA,"Worcester, MA-CT",25,027,1038.4969378149456,1050.518932230084,1063.9976283372546,1075.6257743718807,1078.3178865367145,1087.405078840476,1085.7958026079718,1091.025842067672,1088.6590108522146,1095.5066938016305,1094.3812116894476,1103.0476211466626,1101.7840096118268,1097.4256067095914,1090.1272514440075,1102.9949417189957,1127.6896971812635,1152.6799790271457,1159.8282036766211,1159.843118371213,1158.383817071191,1161.5833663830595,1158.878476771995,1155.510151852177,1154.0888973397548,1164.0713219356805,1176.4815919111707,1196.9073922438806,1209.0756988106123,1216.442731970418,1207.3420159147192,1202.262861039563,1200.052770395086,1204.896263416962,1212.4683264475566,1217.6690972617232,1222.375594042357,1229.048423297872,1240.6989956038828,1257.3518806797015,1265.713561597053,1276.9589883098015,1283.7347806008495,1292.615522805068,1290.9389891441083,1287.2289935098347,1293.4093270475512,1298.1998218142917,1305.4592180411785,1308.7511059644562,1320.2040113362077,1334.4649312084732,1336.88122949533,1349.098688143565,1353.8167792145282,1356.7304466608139,1354.5068202126708,1357.4001088897523,1363.869000293546,1372.10179068177,1384.5978632697627,1395.537835854752,1400.7863587914514,1403.975923847437,1411.5865384097795,1422.6060786331188,1423.5975283202042,1433.7192759646439,1437.0231068425217,1447.9729573317766,1448.9448695539145,1455.3350255986966,1456.9115681747173,1468.6131563691727,1477.3768011751558,1494.6394914717323,1515.999803829731,1537.0322867410762,1557.3331702754992,1575.7371347100232,1592.1890423333737,1604.7846112801737,1618.088165500537,1619.0310819985484,1627.8905442217751,1638.8455273307607,1667.5213380487305,1690.0013039136284,1718.8233338168773,1746.1313823405574,1771.109831866997,1771.7865395647336,1767.3561401444888,1756.7481435614,1760.5800921263992,1769.0132452052774,1783.7964945784547,1796.1970155977199,1812.5098106459386,1830.650638629801,1846.9485470849036,1858.7429183301026,1873.836115226661,1885.8172838011844,1892.0418815343842,1899.2459682833098,1898.3886558150207,1905.4596890223631,1906.0960543897468,1914.4302207524847,1929.8416886286038,1944.1400712559132,1967.1339108953425,1978.5097915191377,1997.6277546759645,2006.2048938241198,2013.157019272488,2006.6115319719606,2013.015509980651,2011.838323750697,2025.024811981286,2036.29152131889,2058.6101115600127,2072.8182791534427,2085.237722583908,2097.9170976821165,2111.9820241684665,2113.365549501056,2107.909913389003,2098.148408895403,2097.430688271544,2103.2882072657494,2102.800661157025
504,71,Essex County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,013,1221.0677432425389,1230.9298990414186,1243.2741585646709,1237.2310575972224,1234.1840859766592,1237.0504135875337,1246.1080921049584,1252.9149666339217,1261.4541680219688,1268.7543681210575,1272.0791063421138,1265.4863045086727,1270.4834472848504,1276.1324027657186,1289.2809068973102,1296.8285389784928,1299.5503419430972,1301.2430329117817,1315.7841107914758,1313.847502161489,1320.5752046509544,1314.5872368620153,1330.630388714233,1339.0965682110784,1345.6605535358046,1351.4519450038474,1362.4214539827403,1368.7558505555755,1380.3498041397652,1382.203949094396,1388.0687523634233,1392.9360566376506,1391.6302818452036,1391.7006620788247,1396.7718587591264,1402.5950305382175,1407.0040241313225,1413.1468793946378,1430.5670606451283,1442.3893533081043,1446.9774025956779,1442.6331118501637,1453.8292152719375,1460.9611746180549,1474.96107990976,1476.4797262593358,1477.4329599926614,1479.6980522162735,1480.9609364178434,1492.4721562590546,1497.396119893424,1508.4217705289213,1516.212608655327,1534.3263928253011,1537.4084147681772,1548.01238279184,1540.9962667390082,1551.2723519220137,1548.4602183367529,1549.0980268289482,1554.5008781989472,1555.9945802406494,1567.250847255346,1568.323525559527,1581.010937926902,1583.1421352598118,1596.5885150851525,1597.1801283733341,1607.5702699871586,1608.096930895162,1611.1830876770755,1615.4105927988164,1622.7279413093556,1636.2098961926222,1646.0577420394284,1656.6034689591302,1665.6479900213799,1677.8241906355101,1692.5497776234376,1709.127440952085,1724.1037236689006,1743.8561116160552,1748.7676122402563,1759.3420558188009,1764.5959582383477,1773.6698919163084,1795.1382477880884,1812.4099868672104,1845.7688199221502,1874.3220593503863,1905.9065175108055,1920.3394555480274,1928.9098497967489,1929.7621996030916,1932.2817709192077,1936.0772547496556,1939.3397052888051,1943.3380106869713,1950.4854920179082,1961.088834801207,1981.8600486797804,1989.3685480795748,2004.6312745886962,2018.681041337906,2030.5753154217275,2043.850996805089,2054.517465849532,2068.3531024204767,2070.5071016911916,2070.0002379438743,2084.9801415817747,2094.1242412140514,2108.018769949922,2115.2235568756983,2128.3668781724173,2134.1964391692495,2136.8259423352597,2134.936481496135,2151.4406400661014,2161.329100204815,2181.2962891400957,2176.929471688131,2193.882501570489,2207.5111366024794,2223.190973136126,2219.0774255387,2219.856632396683,2229.951941691789,2238.6944974670755,2244.702766074259,2237.378896755778,2232.113553050622,2218.6604137985155
2981,72,Montgomery County,county,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,091,1220.2051621081448,1225.8090372104489,1223.1555298662126,1231.0838380000082,1232.7868430059946,1244.3062940035372,1248.608895681827,1245.4216627431022,1246.6280422386908,1243.6183396888066,1248.0334765797054,1242.9947537779938,1246.635253682184,1244.1201577407237,1246.5117021115198,1254.1234258901504,1261.1599268276468,1279.2973419443226,1279.081690146567,1285.225654712999,1279.946465908154,1281.223244533092,1276.8037187065515,1281.0401969702198,1288.8437617554682,1299.6126749343953,1308.4289298564884,1310.8197486366453,1319.9016196886382,1323.1645619061685,1326.4533927618309,1324.169798656311,1326.0773257968578,1328.5670951111476,1327.979527748889,1328.9874691702637,1330.040849290451,1340.764769080668,1349.1060993540887,1357.9150589666915,1364.7448620438945,1370.0385026958527,1377.1203267754247,1375.381304319942,1371.2584577305329,1371.1231656856662,1376.397765021035,1385.4884252724119,1390.8437323290505,1394.8658220632813,1401.6777702125135,1416.6819875236663,1424.712537104543,1436.85555164199,1435.2017583641189,1441.3866669791225,1442.5061090346833,1442.978173930323,1440.034695943362,1438.5847269257154,1440.839883128695,1456.2838912208413,1472.9479253929687,1481.0237848501476,1484.5562102183185,1480.7356048532145,1489.3640315483851,1488.8959831145264,1493.4387013283308,1503.5706757968685,1501.368336878867,1501.048237908834,1498.254889467982,1516.6389064915268,1535.2372868436719,1557.3504257051125,1581.5290020848827,1606.6145888496872,1628.2118198406206,1649.6802693594539,1662.356932810794,1672.9115127936875,1676.6510306134853,1689.157916626737,1702.2205651559707,1727.6384182932368,1745.980459490932,1767.6343912067696,1779.163570848657,1797.297773198217,1810.1577899604385,1816.351348030222,1809.9773135464195,1805.0249751281945,1795.378044272488,1793.2960850838028,1791.0114757572119,1802.7817092505998,1824.0285244159602,1845.713568937002,1858.9443912767986,1862.9150124867126,1875.4550257542596,1880.5320638728406,1885.63421564727,1868.6271893884928,1859.742985677542,1848.2808606986298,1851.0369637157573,1864.8348832692736,1882.7674773298047,1900.0796960281236,1913.4081326546566,1929.9634222115365,1943.1651283856545,1942.3013181951571,1935.613087135371,1931.3103669088496,1928.2763589664419,1925.1071488427708,1928.6454498451822,1949.9706195160286,1968.2403072238076,1974.5968899007032,1975.9183882584798,1982.49204471745,2003.5430899343244,2009.9714860750432,2010.891581905927,1997.1593933179133,1995.633615168315,1999.0567796334826,2006.8886108274908
2626,73,Baltimore County,county,MD,MD,"Baltimore-Columbia-Towson, MD",24,005,1163.7060321888039,1171.131222846355,1170.9784737392781,1180.5464482158552,1183.317424206177,1193.346484444598,1196.8252464097443,1188.7223029270294,1189.5074782668914,1187.9511334956042,1191.2513143921774,1186.522609534294,1189.5951047232372,1195.4544197109344,1201.0104294107907,1202.911983636466,1206.088779599629,1206.7025466285306,1208.581063064178,1203.1150047337287,1199.2205091455753,1195.9890526452812,1197.793322988906,1201.1759217551376,1206.4019360950217,1214.809258641567,1221.6433258490047,1227.6010344861922,1226.3589633210645,1228.0336510140362,1230.448635582251,1232.2399002370155,1239.2993694695049,1241.4245787900088,1238.2014171574642,1226.7061686861973,1221.6984122183421,1228.0657130472373,1236.7074468415678,1240.1507499238148,1246.417082943875,1246.7632855641893,1248.275749198646,1249.12015152075,1256.2909667967251,1258.6721082632507,1257.6390872370528,1256.5241294073558,1258.1680712433506,1267.3373973216906,1273.8555487604974,1283.4277485377445,1282.2904094361925,1285.1457034310597,1282.1645206881128,1285.196132692972,1289.5795955190774,1294.3663145633084,1295.6317033478513,1292.4150506342983,1293.3491038932802,1299.5506431462175,1304.2715704406464,1295.3793335409198,1287.8423284360756,1291.3467079644056,1305.7473338172524,1319.1182854729393,1329.7860100385535,1336.9992809305654,1345.8295122668014,1342.133587362117,1353.0583849078885,1361.9078243662136,1381.284192565833,1400.3034405215053,1420.7033993115303,1440.040297745005,1460.0430758356667,1484.8270381573864,1511.6485183118036,1510.7702453298427,1509.4256929458359,1503.1202186440744,1515.5630793032346,1520.7492249049983,1535.9929868461181,1553.8006360720683,1567.9105164506273,1574.162989403447,1575.8280594491175,1572.0396612448747,1563.2793784768378,1557.0684614682768,1549.1832345720534,1546.5649622083888,1545.8102773624519,1553.1236230646696,1567.5389780729881,1573.5531127112454,1578.0152911361572,1578.6401346358912,1583.1554806653621,1583.8959137768713,1579.1340567037612,1573.3211569519092,1569.0559351057047,1566.30238239863,1565.7450259057364,1571.2168080322926,1579.1040366050513,1591.4958685426404,1605.484199118465,1618.6075915534473,1626.9390315704004,1630.3629038243773,1629.763540072549,1625.7920279740467,1629.7322713923124,1632.3457362201127,1642.34491060088,1649.0846365531443,1660.5124233810054,1660.6132774153007,1662.2466718046514,1666.5854559378354,1674.683416892336,1685.3992354548475,1689.540817007999,1691.6001972334395,1687.17661315101,1689.809340218522,1701.352085499411
2061,74,Ventura County,county,CA,CA,"Oxnard-Thousand Oaks-Ventura, CA",06,111,1733.3681968528927,1739.739127468604,1746.001146900934,1767.2777116735217,1790.6023007617682,1799.5252071910472,1804.915055977128,1806.5702938744257,1809.5225330205822,1817.1055130583907,1814.8612681317686,1816.3671690847698,1816.7278763888426,1825.063826132827,1844.194533321741,1857.909080808279,1865.88598587742,1873.1932297065127,1886.326636691974,1901.0398756283187,1902.3761782170836,1909.1442483411079,1902.233387486004,1897.8313446252364,1894.7445452361185,1909.5026106055664,1941.2579971053942,1955.9180428900045,1972.4431501346705,1965.7888255387813,1980.2002710943839,1989.860642239694,2002.798844714013,2001.9694774133216,1993.9894590687202,2009.0621359223558,2024.4602799784525,2050.398968525747,2046.908841266916,2050.4701282076585,2050.7881735216647,2064.8799941301804,2073.4434597422396,2084.866528046711,2082.033560630355,2089.056970525812,2090.816006640291,2101.3015358795587,2105.321932916391,2110.6605462281013,2124.3398919326273,2129.909169230658,2132.443928149619,2139.315398181862,2141.2537777778807,2152.241795519275,2142.783706612527,2144.48213094908,2141.4081253034333,2143.187969639235,2161.0887643168094,2175.6306172827194,2189.900744916116,2181.9307027749333,2170.610815339746,2174.814775130867,2179.470709473718,2201.92661798143,2223.2775417368725,2248.2667476529728,2264.423823185744,2278.7577978684294,2296.450460951502,2305.158262479523,2324.4618336338276,2352.0320214296116,2390.0128830044164,2425.0112474354146,2458.4675540414614,2491.923439142989,2526.2251366309965,2537.8175029212603,2562.6454516561585,2588.3204638414454,2610.2166631336586,2638.8018720309706,2642.5949927919987,2669.9849719696767,2676.541567024216,2689.210005178466,2697.2761872261954,2700.8842826762557,2704.3326175043826,2708.358039813767,2717.0418955167293,2714.3192510904673,2713.348963396629,2704.850427339946,2724.570299695476,2737.6539896007157,2747.607729875892,2749.127898973726,2761.121705456701,2777.309947840689,2785.9347826531553,2784.60575919087,2792.9596820660868,2793.699701693545,2810.8355569030628,2819.639430300709,2839.2501991762742,2847.09413625034,2854.796398640502,2869.611889855805,2878.5041866330275,2892.9133011395006,2888.932173205244,2888.3248193263425,2893.067906979581,2897.7387354012103,2925.4598679933433,2950.420629974505,2979.930872395167,2982.057697757469,2983.604412341756,2995.8136593654713,2997.23569339076,2993.603737338046,2971.622261245563,2963.523129439208,2946.062163151333,2952.700439194391,2967.2698108267728
